"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Apr-2025","EQ","879.50","917.45","870.30","875.35","880.00","879.50","888.82","1,645.00","725.00","56,997","5,06,60,160.05","8,403"
"28-Apr-2025","EQ","879.00","897.90","866.45","882.50","880.75","875.35","882.03","1,645.00","725.00","31,380","2,76,78,000.85","4,775"
"25-Apr-2025","EQ","918.75","938.00","875.15","923.35","876.10","882.50","898.35","1,645.00","725.00","61,244","5,50,18,795.20","8,132"
"24-Apr-2025","EQ","928.75","953.65","911.15","928.75","920.10","923.35","927.06","1,645.00","725.00","53,220","4,93,38,221.15","6,137"
"23-Apr-2025","EQ","950.00","962.45","921.60","943.00","926.55","928.75","938.89","1,645.00","725.00","45,154","4,23,94,776.65","5,511"
"22-Apr-2025","EQ","950.00","975.25","934.50","957.55","937.95","943.00","955.17","1,645.00","725.00","56,687","5,41,45,743.25","5,596"
"21-Apr-2025","EQ","944.30","996.45","942.35","944.30","958.25","957.55","969.27","1,645.00","725.00","1,05,965","10,27,09,062.20","13,532"
"17-Apr-2025","EQ","877.60","999.00","877.60","877.60","938.00","944.30","971.87","1,645.00","725.00","7,52,130","73,09,72,907.25","56,226"
"16-Apr-2025","EQ","859.45","888.00","848.30","846.75","875.00","877.60","872.10","1,645.00","725.00","47,132","4,11,03,964.45","6,818"
"15-Apr-2025","EQ","825.00","854.90","811.05","808.55","848.90","846.75","838.31","1,645.00","725.00","42,677","3,57,76,518.45","7,513"
"11-Apr-2025","EQ","809.00","819.00","793.25","780.45","808.00","808.55","806.97","1,645.00","725.00","17,897","1,44,42,412.95","3,331"
"09-Apr-2025","EQ","780.00","789.80","768.60","791.40","775.05","780.45","776.19","1,645.00","725.00","10,883","84,47,225.55","2,729"
"08-Apr-2025","EQ","783.70","798.00","771.90","772.10","794.00","791.40","782.92","1,645.00","725.00","16,716","1,30,87,341.35","3,571"
"07-Apr-2025","EQ","776.25","798.30","725.00","809.60","782.00","772.10","756.35","1,645.00","725.00","48,494","3,66,78,589.75","9,103"
"04-Apr-2025","EQ","819.00","826.95","798.60","819.90","814.55","809.60","806.50","1,645.00","790.55","22,844","1,84,23,744.85","3,162"
"03-Apr-2025","EQ","802.00","824.85","802.00","819.75","819.00","819.90","819.51","1,645.00","790.55","9,355","76,66,487.15","1,398"
"02-Apr-2025","EQ","806.05","829.70","803.00","810.65","816.25","819.75","818.03","1,645.00","790.55","13,773","1,12,66,689.55","1,796"
"01-Apr-2025","EQ","802.70","828.55","799.00","802.70","805.00","810.65","815.85","1,645.00","790.55","20,395","1,66,39,310.90","2,228"
"28-Mar-2025","EQ","809.80","828.45","800.00","804.75","801.15","802.70","807.03","1,645.00","790.55","39,689","3,20,30,092.45","4,175"
"27-Mar-2025","EQ","804.50","819.00","802.00","806.25","803.50","804.75","806.04","1,645.00","790.55","44,867","3,61,64,804.45","4,952"
"26-Mar-2025","EQ","823.85","834.40","804.00","823.85","807.00","806.25","814.38","1,645.00","790.55","41,181","3,35,37,165.70","4,333"
"25-Mar-2025","EQ","842.90","842.90","821.25","828.60","822.90","823.85","830.17","1,645.00","790.55","36,767","3,05,23,023.10","5,260"
"24-Mar-2025","EQ","830.05","854.05","822.60","823.65","825.00","828.60","838.67","1,645.00","790.55","46,445","3,89,51,911.70","5,190"
"21-Mar-2025","EQ","825.60","845.20","816.20","821.75","826.50","823.65","828.56","1,645.00","790.55","50,785","4,20,78,426.90","5,631"
"20-Mar-2025","EQ","832.25","847.55","820.00","825.30","821.00","821.75","830.18","1,645.00","790.55","30,371","2,52,13,299.25","3,907"
"19-Mar-2025","EQ","815.00","835.00","814.20","813.50","826.50","825.30","828.14","1,645.00","790.55","27,611","2,28,65,723.75","2,600"
"18-Mar-2025","EQ","797.00","819.75","796.55","794.85","810.00","813.50","810.14","1,645.00","790.55","34,941","2,83,07,062.35","2,536"
"17-Mar-2025","EQ","800.00","807.30","792.00","805.30","796.55","794.85","798.96","1,645.00","790.55","29,255","2,33,73,463.90","2,148"
"13-Mar-2025","EQ","818.50","818.95","802.70","806.40","807.95","805.30","807.86","1,645.00","790.55","19,685","1,59,02,795.85","2,166"
"12-Mar-2025","EQ","827.75","833.35","805.00","825.70","811.00","806.40","811.89","1,645.00","790.55","22,591","1,83,41,477.50","2,386"
"11-Mar-2025","EQ","858.65","858.65","824.50","858.60","828.70","825.70","832.38","1,645.00","790.55","25,922","2,15,77,018.05","3,143"
"10-Mar-2025","EQ","900.00","905.00","855.00","900.25","861.00","858.60","877.25","1,645.00","790.55","13,691","1,20,10,435.65","1,815"
"07-Mar-2025","EQ","900.40","910.00","895.50","900.40","900.00","900.25","902.95","1,645.00","790.55","10,143","91,58,603.40","1,379"
"06-Mar-2025","EQ","899.95","915.00","899.95","894.20","900.10","900.40","903.35","1,645.00","790.55","17,250","1,55,82,816.40","1,982"
"05-Mar-2025","EQ","882.65","902.25","882.65","881.00","897.65","894.20","894.45","1,645.00","790.55","18,063","1,61,56,487.60","1,790"
"04-Mar-2025","EQ","857.60","889.00","847.25","870.65","882.00","881.00","875.12","1,645.00","790.55","18,321","1,60,33,160.15","2,282"
"03-Mar-2025","EQ","855.00","883.00","838.05","854.00","870.05","870.65","859.25","1,645.00","790.55","28,940","2,48,66,803.55","3,113"
"28-Feb-2025","EQ","889.30","889.30","833.30","886.15","856.20","854.00","851.97","1,645.00","790.55","24,209","2,06,25,327.35","3,502"
"27-Feb-2025","EQ","875.00","894.00","870.50","887.40","889.30","886.15","884.34","1,645.00","790.55","20,862","1,84,49,115.05","2,544"
"25-Feb-2025","EQ","837.50","894.25","837.50","844.10","883.70","887.40","881.36","1,645.00","790.55","35,915","3,16,54,179.55","4,226"
"24-Feb-2025","EQ","866.00","866.00","834.05","866.10","847.00","844.10","847.00","1,645.00","790.55","30,457","2,57,97,178.45","4,140"
"21-Feb-2025","EQ","870.00","895.00","860.00","876.35","861.00","866.10","876.22","1,645.00","790.55","27,837","2,43,91,335.90","3,887"
"20-Feb-2025","EQ","812.30","883.90","812.25","824.60","866.10","876.35","861.99","1,645.00","790.55","53,062","4,57,39,018.75","6,047"
"19-Feb-2025","EQ","805.70","832.20","800.05","802.80","823.50","824.60","823.47","1,645.00","790.55","41,456","3,41,37,924.00","4,684"
"18-Feb-2025","EQ","806.00","826.70","795.30","817.45","805.00","802.80","805.86","1,645.00","790.55","31,266","2,51,96,166.00","3,829"
"17-Feb-2025","EQ","806.15","830.40","801.55","806.15","815.00","817.45","816.01","1,645.00","790.55","29,721","2,42,52,603.35","4,432"
"14-Feb-2025","EQ","815.60","820.05","790.55","810.05","805.00","806.15","803.25","1,653.00","790.55","1,83,586","14,74,64,668.70","5,619"
"13-Feb-2025","EQ","824.90","828.80","796.50","802.50","809.80","810.05","815.41","1,653.00","794.55","36,230","2,95,42,177.55","5,028"
